date,open,high,low,close,volume,symbol
2025-01-03 19:40:00+00:00,144.53,144.53,144.25,144.255,21739.0,NVDA
2025-01-03 19:45:00+00:00,144.25,144.385,144.125,144.37,14097.0,NVDA
2025-01-03 19:50:00+00:00,144.37,144.44,144.145,144.345,17337.0,NVDA
2025-01-03 19:55:00+00:00,144.345,144.48,144.27,144.415,11907.0,NVDA
2025-01-03 20:00:00+00:00,144.41,144.41,144.145,144.19,10284.0,NVDA
2025-01-03 20:05:00+00:00,144.18,144.395,144.025,144.295,23069.0,NVDA
2025-01-03 20:10:00+00:00,144.29,144.34,144.055,144.33,46879.0,NVDA
2025-01-03 20:15:00+00:00,144.325,144.5,144.16,144.365,25448.0,NVDA
2025-01-03 20:20:00+00:00,144.36,144.375,144.115,144.23,23411.0,NVDA
2025-01-03 20:25:00+00:00,144.23,144.34,144.18,144.31,19908.0,NVDA
2025-01-03 20:30:00+00:00,144.31,144.32,144.045,144.145,25408.0,NVDA
2025-01-03 20:35:00+00:00,144.14,144.5,144.055,144.455,34741.0,NVDA
2025-01-03 20:40:00+00:00,144.455,144.465,144.28,144.37,32777.0,NVDA
2025-01-03 20:45:00+00:00,144.37,144.745,144.35,144.36,44231.0,NVDA
2025-01-03 20:50:00+00:00,144.35,144.69,144.105,144.505,68469.0,NVDA
2025-01-03 20:55:00+00:00,144.505,144.59,144.12,144.42,156912.0,NVDA
2025-01-06 14:30:00+00:00,148.615,149.39,147.86,149.02,140061.0,NVDA
2025-01-06 14:35:00+00:00,149.0,149.59,148.83,149.4,44726.0,NVDA
2025-01-06 14:40:00+00:00,149.48,149.765,148.695,148.955,35198.0,NVDA
2025-01-06 14:45:00+00:00,149.09,150.28,149.07,150.28,88421.0,NVDA
2025-01-06 14:50:00+00:00,150.285,150.32,149.45,149.665,33869.0,NVDA
2025-01-06 14:55:00+00:00,149.665,149.88,149.035,149.88,41407.0,NVDA
2025-01-06 15:00:00+00:00,149.87,150.38,149.675,149.985,80636.0,NVDA
2025-01-06 15:05:00+00:00,149.985,150.695,149.895,150.65,54063.0,NVDA
2025-01-06 15:10:00+00:00,150.62,151.225,150.13,151.22,65060.0,NVDA
2025-01-06 15:15:00+00:00,151.22,151.4,150.955,151.155,64239.0,NVDA
2025-01-06 15:20:00+00:00,151.155,151.24,150.85,151.15,24544.0,NVDA
2025-01-06 15:25:00+00:00,151.16,151.7,151.145,151.535,48540.0,NVDA
2025-01-06 15:30:00+00:00,151.535,151.61,151.2,151.27,26267.0,NVDA
2025-01-06 15:35:00+00:00,151.27,151.5,151.14,151.37,21384.0,NVDA
2025-01-06 15:40:00+00:00,151.41,151.53,151.13,151.38,25707.0,NVDA
2025-01-06 15:45:00+00:00,151.375,151.6,151.14,151.17,27392.0,NVDA
2025-01-06 15:50:00+00:00,151.185,151.99,151.03,151.98,74450.0,NVDA
2025-01-06 15:55:00+00:00,151.975,151.985,151.51,151.55,23843.0,NVDA
2025-01-06 16:00:00+00:00,151.55,151.895,151.535,151.705,24196.0,NVDA
2025-01-06 16:05:00+00:00,151.705,151.915,151.675,151.84,24827.0,NVDA
2025-01-06 16:10:00+00:00,151.84,151.99,151.815,151.96,33787.0,NVDA
2025-01-06 16:15:00+00:00,151.955,152.155,151.68,151.82,34346.0,NVDA
2025-01-06 16:20:00+00:00,151.815,151.88,151.19,151.205,26299.0,NVDA
2025-01-06 16:25:00+00:00,151.21,151.89,151.025,151.885,41087.0,NVDA
2025-01-06 16:30:00+00:00,151.885,151.91,151.65,151.815,23913.0,NVDA
2025-01-06 16:35:00+00:00,151.81,151.83,151.615,151.74,21203.0,NVDA
2025-01-06 16:40:00+00:00,151.745,151.91,151.64,151.78,41091.0,NVDA
2025-01-06 16:45:00+00:00,151.78,151.8,151.345,151.395,18684.0,NVDA
2025-01-06 16:50:00+00:00,151.4,151.575,151.365,151.525,19131.0,NVDA
2025-01-06 16:55:00+00:00,151.52,151.54,151.035,151.1,30483.0,NVDA
2025-01-06 17:00:00+00:00,151.105,151.11,150.895,151.08,37746.0,NVDA
2025-01-06 17:05:00+00:00,151.085,151.57,150.935,151.42,20577.0,NVDA
2025-01-06 17:10:00+00:00,151.42,151.425,151.105,151.145,14736.0,NVDA
2025-01-06 17:15:00+00:00,151.14,151.21,150.91,150.95,21790.0,NVDA
2025-01-06 17:20:00+00:00,150.945,151.17,150.925,151.02,38901.0,NVDA
2025-01-06 17:25:00+00:00,151.015,151.37,150.99,151.31,16543.0,NVDA
2025-01-06 17:30:00+00:00,151.31,151.51,151.12,151.39,13191.0,NVDA
2025-01-06 17:35:00+00:00,151.395,151.46,150.975,150.99,36652.0,NVDA
2025-01-06 17:40:00+00:00,150.99,151.15,150.925,151.1,34539.0,NVDA
2025-01-06 17:45:00+00:00,151.1,151.415,150.96,151.39,16912.0,NVDA
2025-01-06 17:50:00+00:00,151.395,151.555,151.19,151.51,9631.0,NVDA
2025-01-06 17:55:00+00:00,151.495,151.55,151.31,151.46,11892.0,NVDA
2025-01-06 18:00:00+00:00,151.455,151.47,150.92,151.175,10306.0,NVDA
2025-01-06 18:05:00+00:00,151.175,151.84,151.115,151.67,49420.0,NVDA
2025-01-06 18:10:00+00:00,151.665,151.67,151.25,151.33,17673.0,NVDA
2025-01-06 18:15:00+00:00,151.33,151.385,150.81,151.33,33654.0,NVDA
2025-01-06 18:20:00+00:00,151.33,151.765,151.31,151.63,21937.0,NVDA
2025-01-06 18:25:00+00:00,151.635,151.72,151.55,151.67,17315.0,NVDA
2025-01-06 18:30:00+00:00,151.67,151.84,151.53,151.55,28259.0,NVDA
2025-01-06 18:35:00+00:00,151.55,151.63,151.39,151.59,11101.0,NVDA
2025-01-06 18:40:00+00:00,151.59,151.69,151.28,151.33,12172.0,NVDA
2025-01-06 18:45:00+00:00,151.33,151.395,150.88,150.9,18470.0,NVDA
2025-01-06 18:50:00+00:00,150.9,151.19,150.83,151.1,20608.0,NVDA
2025-01-06 18:55:00+00:00,151.1,151.165,150.46,150.53,16206.0,NVDA
2025-01-06 19:00:00+00:00,150.535,150.645,150.36,150.505,31541.0,NVDA
2025-01-06 19:05:00+00:00,150.5,150.83,150.1,150.105,21356.0,NVDA
2025-01-06 19:10:00+00:00,150.105,150.135,149.66,150.07,28238.0,NVDA
2025-01-06 19:15:00+00:00,150.05,150.05,149.68,149.74,12683.0,NVDA
2025-01-06 19:20:00+00:00,149.74,150.49,149.735,150.41,39702.0,NVDA
2025-01-06 19:25:00+00:00,150.41,150.47,150.21,150.295,27080.0,NVDA
2025-01-06 19:30:00+00:00,150.295,150.315,150.075,150.29,19852.0,NVDA
2025-01-06 19:35:00+00:00,150.285,150.37,150.09,150.22,19075.0,NVDA
2025-01-06 19:40:00+00:00,150.21,150.485,150.205,150.455,20977.0,NVDA
2025-01-06 19:45:00+00:00,150.455,150.61,150.37,150.495,17268.0,NVDA
