date,open,high,low,close,volume,symbol
2025-01-03 19:40:00+00:00,165.535,165.58,165.505,165.575,1143.0,PG
2025-01-03 19:45:00+00:00,165.57,165.58,165.47,165.485,1268.0,PG
2025-01-03 19:50:00+00:00,165.485,165.505,165.39,165.43,281.0,PG
2025-01-03 19:55:00+00:00,165.43,165.435,165.36,165.37,1330.0,PG
2025-01-03 20:00:00+00:00,165.36,165.365,165.21,165.315,1914.0,PG
2025-01-03 20:05:00+00:00,165.29,165.34,165.265,165.3,527.0,PG
2025-01-03 20:10:00+00:00,165.3,165.37,165.23,165.23,1819.0,PG
2025-01-03 20:15:00+00:00,165.23,165.24,165.145,165.21,1538.0,PG
2025-01-03 20:20:00+00:00,165.205,165.205,165.11,165.14,2921.0,PG
2025-01-03 20:25:00+00:00,165.135,165.22,165.125,165.195,1309.0,PG
2025-01-03 20:30:00+00:00,165.15,165.27,165.15,165.2,2327.0,PG
2025-01-03 20:35:00+00:00,165.2,165.22,165.09,165.17,3366.0,PG
2025-01-03 20:40:00+00:00,165.16,165.19,165.045,165.1,4361.0,PG
2025-01-03 20:45:00+00:00,165.105,165.12,164.825,165.0,2685.0,PG
2025-01-03 20:50:00+00:00,165.03,165.2,165.03,165.09,8252.0,PG
2025-01-03 20:55:00+00:00,165.08,165.25,165.055,165.175,12753.0,PG
2025-01-06 14:30:00+00:00,163.095,163.115,162.14,162.315,4018.0,PG
2025-01-06 14:35:00+00:00,162.24,162.83,162.11,162.45,6534.0,PG
2025-01-06 14:40:00+00:00,162.41,162.455,161.735,162.155,4610.0,PG
2025-01-06 14:45:00+00:00,162.1,162.48,162.1,162.34,1930.0,PG
2025-01-06 14:50:00+00:00,162.31,162.665,162.24,162.33,1776.0,PG
2025-01-06 14:55:00+00:00,162.31,162.39,162.01,162.025,2136.0,PG
2025-01-06 15:00:00+00:00,161.97,162.45,161.97,162.415,3873.0,PG
2025-01-06 15:05:00+00:00,162.35,162.405,162.17,162.225,2039.0,PG
2025-01-06 15:10:00+00:00,162.23,162.41,162.23,162.23,2199.0,PG
2025-01-06 15:15:00+00:00,162.205,162.205,161.88,161.94,2880.0,PG
2025-01-06 15:20:00+00:00,161.89,161.955,161.515,161.535,3375.0,PG
2025-01-06 15:25:00+00:00,161.525,161.555,161.32,161.42,6209.0,PG
2025-01-06 15:30:00+00:00,161.46,161.59,161.435,161.565,3462.0,PG
2025-01-06 15:35:00+00:00,161.57,161.61,161.38,161.52,3200.0,PG
2025-01-06 15:40:00+00:00,161.41,161.61,161.36,161.435,4102.0,PG
2025-01-06 15:45:00+00:00,161.385,161.75,161.365,161.665,4987.0,PG
2025-01-06 15:50:00+00:00,161.71,161.98,161.625,161.965,3463.0,PG
2025-01-06 15:55:00+00:00,162.05,162.42,161.94,162.37,4116.0,PG
2025-01-06 16:00:00+00:00,162.37,162.47,162.045,162.175,3307.0,PG
2025-01-06 16:05:00+00:00,162.17,162.17,161.82,161.9,2066.0,PG
2025-01-06 16:10:00+00:00,161.87,162.195,161.825,162.165,2147.0,PG
2025-01-06 16:15:00+00:00,162.175,162.5,162.13,162.475,972.0,PG
2025-01-06 16:20:00+00:00,162.47,162.49,162.29,162.33,2255.0,PG
2025-01-06 16:25:00+00:00,162.36,162.39,162.185,162.245,2271.0,PG
2025-01-06 16:30:00+00:00,162.26,162.435,162.195,162.22,1240.0,PG
2025-01-06 16:35:00+00:00,162.22,162.235,162.09,162.15,2050.0,PG
2025-01-06 16:40:00+00:00,162.13,162.22,162.015,162.075,2932.0,PG
2025-01-06 16:45:00+00:00,162.05,162.66,162.035,162.65,5069.0,PG
2025-01-06 16:50:00+00:00,162.65,162.77,162.53,162.53,1583.0,PG
2025-01-06 16:55:00+00:00,162.47,162.64,162.445,162.465,1571.0,PG
2025-01-06 17:00:00+00:00,162.46,162.46,162.13,162.14,1174.0,PG
2025-01-06 17:05:00+00:00,162.165,162.2,161.85,161.895,2340.0,PG
2025-01-06 17:10:00+00:00,161.9,162.05,161.82,162.045,1678.0,PG
2025-01-06 17:15:00+00:00,162.02,162.07,161.98,162.02,3162.0,PG
2025-01-06 17:20:00+00:00,162.015,162.145,161.97,162.14,4790.0,PG
2025-01-06 17:25:00+00:00,162.14,162.14,161.83,161.84,2793.0,PG
2025-01-06 17:30:00+00:00,161.845,161.985,161.77,161.825,2156.0,PG
2025-01-06 17:35:00+00:00,161.87,162.04,161.845,161.9,1384.0,PG
2025-01-06 17:40:00+00:00,161.88,161.905,161.76,161.79,509.0,PG
2025-01-06 17:45:00+00:00,161.79,161.83,161.725,161.8,990.0,PG
2025-01-06 17:50:00+00:00,161.81,161.815,161.59,161.6,1499.0,PG
2025-01-06 17:55:00+00:00,161.595,161.6,161.25,161.405,4541.0,PG
2025-01-06 18:00:00+00:00,161.42,161.44,161.34,161.42,2502.0,PG
2025-01-06 18:05:00+00:00,161.42,161.45,161.295,161.325,805.0,PG
2025-01-06 18:10:00+00:00,161.3,161.41,161.235,161.29,1520.0,PG
2025-01-06 18:15:00+00:00,161.28,161.285,161.16,161.205,1856.0,PG
2025-01-06 18:20:00+00:00,161.2,161.215,161.05,161.05,2350.0,PG
