date,open,high,low,close,volume,symbol
2025-01-03 19:10:00+00:00,242.925,242.99,242.8,242.865,9508.0,AAPL
2025-01-03 19:15:00+00:00,242.87,242.91,242.73,242.855,7874.0,AAPL
2025-01-03 19:20:00+00:00,242.855,242.89,242.695,242.74,4645.0,AAPL
2025-01-03 19:25:00+00:00,242.74,242.805,242.66,242.675,12253.0,AAPL
2025-01-03 19:30:00+00:00,242.675,242.84,242.64,242.81,8651.0,AAPL
2025-01-03 19:35:00+00:00,242.82,243.05,242.74,243.03,9281.0,AAPL
2025-01-03 19:40:00+00:00,243.03,243.36,243.02,243.29,7175.0,AAPL
2025-01-03 19:45:00+00:00,243.29,243.475,243.19,243.39,18496.0,AAPL
2025-01-03 19:50:00+00:00,243.4,243.4,243.05,243.155,3500.0,AAPL
2025-01-03 19:55:00+00:00,243.155,243.33,243.11,243.21,4821.0,AAPL
2025-01-03 20:00:00+00:00,243.23,243.29,242.915,242.915,10421.0,AAPL
2025-01-03 20:05:00+00:00,242.92,243.045,242.87,242.93,11830.0,AAPL
2025-01-03 20:10:00+00:00,242.995,243.005,242.82,242.865,8922.0,AAPL
2025-01-03 20:15:00+00:00,242.905,242.95,242.83,242.91,4019.0,AAPL
2025-01-03 20:20:00+00:00,242.91,243.005,242.835,242.875,3784.0,AAPL
2025-01-03 20:25:00+00:00,242.895,242.96,242.815,242.855,3615.0,AAPL
2025-01-03 20:30:00+00:00,242.85,242.85,242.64,242.76,7733.0,AAPL
2025-01-03 20:35:00+00:00,242.76,242.81,242.595,242.725,15671.0,AAPL
2025-01-03 20:40:00+00:00,242.725,242.925,242.615,242.925,9155.0,AAPL
2025-01-03 20:45:00+00:00,242.88,243.115,242.73,242.795,30521.0,AAPL
2025-01-03 20:50:00+00:00,242.78,242.98,242.625,242.915,47759.0,AAPL
2025-01-03 20:55:00+00:00,242.95,243.56,242.95,243.465,43659.0,AAPL
2025-01-06 14:30:00+00:00,244.21,246.18,243.915,245.975,51674.0,AAPL
2025-01-06 14:35:00+00:00,245.925,246.165,245.29,245.52,25959.0,AAPL
2025-01-06 14:40:00+00:00,245.515,245.575,244.435,244.61,15852.0,AAPL
2025-01-06 14:45:00+00:00,244.86,245.02,244.57,244.61,16364.0,AAPL
2025-01-06 14:50:00+00:00,244.61,244.695,244.185,244.56,21578.0,AAPL
