feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,symbol
0.0,0.0,0.0,5.203664,2.5309286,0.0,0.0,3.3783867,0.0,7.7030673,MMM
0.0,0.0,0.0,3.2806256,1.7036546,0.0,0.0,4.016391,0.0,0.6768857,MMM
0.0,0.0,0.0,3.954612,4.6069355,0.0,0.0,1.0602267,0.0,8.855605,MMM
0.0,0.0,0.0,7.414188,2.306881,0.0,0.0,6.1305037,0.0,9.938757,MMM
0.0,0.0,0.0,5.6208763,6.0785546,0.0,0.0,5.3401074,0.0,9.648148,MMM
0.0,0.0,0.0,8.148161,4.825421,0.0,0.0,6.3445935,0.0,12.453416,MMM
0.0,0.0,0.0,7.10627,4.4785542,0.0,0.0,7.130071,0.0,13.335212,MMM
0.0,0.0,0.0,6.0052476,1.4545926,0.0,0.0,6.3423543,0.0,9.215911,MMM
0.0,0.0,0.0,7.871182,5.758297,0.0,0.0,4.181181,0.0,6.7443333,MMM
0.0,0.0,0.0,9.824209,6.3506217,0.0,0.0,6.538904,0.0,12.144586,MMM
0.0,0.0,0.0,4.8735147,4.2921457,0.0,0.0,2.0710282,0.0,8.594606,MMM
0.0,0.0,0.0,4.67304,0.830688,0.0,0.0,4.4966707,0.0,4.761656,MMM
0.0,0.0,0.0,9.503767,5.5049376,0.0,0.0,8.023923,0.0,10.31094,MMM
0.0,0.0,0.0,2.551371,7.4329157,0.0,0.0,6.595385,0.0,7.088192,MMM
0.0,0.0,0.0,4.3612475,3.7625313,0.0,0.0,1.1767738,0.0,9.929377,MMM
0.0,0.0,0.0,8.205646,3.3824751,0.0,0.0,2.36337,0.0,10.212966,MMM
0.0,0.0,0.0,3.7560508,4.6775136,0.0,0.0,0.094764054,0.0,8.299735,MMM
0.0,0.0,0.0,6.6996927,4.553569,0.0,0.0,2.7711985,0.0,10.02767,MMM
0.0,0.0,0.0,1.9613763,6.901012,0.0,0.0,3.8500526,0.0,4.851382,MMM
0.0,0.0,0.0,3.6668892,1.4469156,0.0,0.0,0.8778011,0.0,4.977582,MMM
0.0,0.0,0.0,7.627026,4.2056627,0.0,0.0,6.0733237,0.0,12.869722,MMM
0.0,0.0,0.0,5.745143,3.0178437,0.0,0.0,5.028722,0.0,10.703731,MMM
0.0,0.0,0.0,8.1968355,3.486865,0.0,0.0,3.2786002,0.0,10.05283,MMM
0.0,0.0,0.0,4.644196,0.41655928,0.0,0.0,4.6532397,0.0,7.312504,MMM
0.0,0.0,0.0,0.0,4.077185,0.0,0.0,2.5850794,0.0,4.468744,MMM
0.0,0.0,0.0,3.2980123,7.9997635,0.0,0.0,6.293725,0.0,7.3392124,MMM
0.0,0.0,0.0,9.542359,5.7246127,0.0,0.0,7.8116994,0.0,9.752094,MMM
0.0,0.0,0.0,4.914752,3.9163163,0.0,0.0,0.7998323,0.0,10.468329,MMM
0.0,0.0,0.0,8.113171,3.304463,0.0,0.0,7.039626,0.0,9.72074,MMM
0.0,0.0,0.0,10.51936,6.076852,0.0,0.0,5.280095,0.0,13.029569,MMM
0.0,0.0,0.0,3.8308487,1.4527268,0.0,0.0,3.1621375,0.0,1.7148224,MMM
0.0,0.0,0.0,7.0937514,2.4737692,0.0,0.0,6.7315483,0.0,12.467571,MMM
0.0,0.0,0.0,7.339523,3.490993,0.0,0.0,3.3903341,0.0,6.405521,MMM
0.0,0.0,0.0,6.3740783,2.590263,0.0,0.0,6.2341137,0.0,7.4412575,MMM
0.0,0.0,0.0,3.7228465,1.0270634,0.0,0.0,1.9132484,0.0,6.476021,MMM
0.0,0.0,0.0,8.730225,4.9932885,0.0,0.0,6.400365,0.0,10.024,MMM
0.0,0.0,0.0,5.2206464,3.773609,0.0,0.0,0.0,0.0,9.763649,MMM
0.0,0.0,0.0,8.396235,5.282679,0.0,0.0,4.767577,0.0,10.044742,MMM
0.0,0.0,0.0,7.123626,3.6663647,0.0,0.0,8.251776,0.0,11.5528555,MMM
0.0,0.0,0.0,7.216416,3.910922,0.0,0.0,7.7788296,0.0,7.498477,MMM
0.0,0.0,0.0,8.774938,1.5536348,0.0,0.0,4.423326,0.0,10.220304,MMM
0.0,0.0,0.0,6.8414316,3.748085,0.0,0.0,7.47164,0.0,7.589143,MMM
0.0,0.0,0.0,7.963326,2.6222515,0.0,0.0,4.5694246,0.0,6.662393,MMM
0.0,0.0,0.0,6.795263,6.7653704,0.0,0.0,2.8010657,0.0,10.685906,MMM
0.0,0.0,0.0,8.096452,4.7901063,0.0,0.0,6.250804,0.0,12.394328,MMM
0.0,0.0,0.0,7.085627,1.18431,0.0,0.0,3.5922055,0.0,6.5945415,MMM
0.0,0.0,0.0,3.621161,5.6154017,0.0,0.0,1.9069202,0.0,9.296012,MMM
0.0,0.0,0.0,9.833577,4.8088336,0.0,0.0,3.9812994,0.0,11.157306,MMM
0.0,0.0,0.0,4.9397426,5.552755,0.0,0.0,2.4539769,0.0,9.980532,MMM
0.0,0.0,0.0,6.082601,5.8109727,0.0,0.0,3.451504,0.0,9.687201,MMM
0.0,0.0,0.0,8.849125,3.0067914,0.0,0.0,7.0050664,0.0,11.264384,MMM
0.0,0.0,0.0,8.56991,5.065088,0.0,0.0,6.754163,0.0,6.939997,MMM
0.0,0.0,0.0,10.808512,4.816204,0.0,0.0,7.241729,0.0,11.920962,MMM
0.0,0.0,0.0,4.9764447,4.0155244,0.0,0.0,8.040742,0.0,5.677043,MMM
0.0,0.0,0.0,4.471596,3.9218876,0.0,0.0,0.9271479,0.0,8.382254,MMM
0.0,0.0,0.0,6.373569,2.6339767,0.0,0.0,6.2894173,0.0,7.4870963,MMM
0.0,0.0,0.0,7.495065,4.8674984,0.0,0.0,2.508118,0.0,11.347808,MMM
0.0,0.0,0.0,6.330483,3.036419,0.0,0.0,5.110657,0.0,8.964494,MMM
0.0,0.0,0.0,6.3661566,4.2351723,0.0,0.0,1.8986549,0.0,6.9774466,MMM
0.0,0.0,0.0,8.167543,2.9972064,0.0,0.0,4.9184866,0.0,8.046494,MMM
0.0,0.0,0.0,4.3339353,3.7428637,0.0,0.0,0.5819135,0.0,7.9393816,MMM
0.0,0.0,0.0,8.133792,1.8633105,0.0,0.0,4.6495852,0.0,7.661294,MMM
0.0,0.0,0.0,9.348406,4.6530056,0.0,0.0,8.570291,0.0,12.14564,MMM
0.0,0.0,0.0,8.241739,4.9191217,0.0,0.0,5.5950317,0.0,11.265665,MMM
0.0,0.0,0.0,8.068613,3.0090647,0.0,0.0,4.372579,0.0,7.1091013,MMM
0.0,0.0,0.0,3.6692016,6.561722,0.0,0.0,4.499526,0.0,7.4222674,MMM
0.0,0.0,0.0,5.5463147,2.1203263,0.0,0.0,6.0459867,0.0,5.9248433,MMM
0.0,0.0,0.0,5.8730154,3.2234714,0.0,0.0,4.330921,0.0,2.4121475,MMM
0.0,0.0,0.0,5.077746,4.685382,0.0,0.0,2.3464165,0.0,9.223243,MMM
0.0,0.0,0.0,5.3045487,3.117073,0.0,0.0,7.090494,0.0,6.122551,MMM
0.0,0.0,0.0,5.669794,5.6901217,0.0,0.0,4.269647,0.0,11.123312,MMM
0.0,0.0,0.0,4.561107,2.0365303,0.0,0.0,5.1517,0.0,8.474699,MMM
0.0,0.0,0.0,10.833371,3.9764748,0.0,0.0,6.1917973,0.0,13.210491,MMM
0.0,0.0,0.0,4.386745,3.5370076,0.0,0.0,1.4003228,0.0,7.755703,MMM
0.0,0.0,0.0,7.3894315,4.1302137,0.0,0.0,7.1241646,0.0,7.030823,MMM
0.0,0.0,0.0,8.10423,3.2317677,0.0,0.0,2.4891875,0.0,10.707118,MMM
0.0,0.0,0.0,6.141925,1.1369364,0.0,0.0,4.0998135,0.0,5.743699,MMM
0.0,0.0,0.0,7.0286922,8.459121,0.0,0.0,4.4340534,0.0,12.110531,MMM
0.0,0.0,0.0,8.27516,2.7300336,0.0,0.0,6.9825583,0.0,11.155464,MMM
0.0,0.0,0.0,5.528701,3.094073,0.0,0.0,3.134207,0.0,7.384981,MMM
0.0,0.0,0.0,3.9198496,1.7399526,0.0,0.0,4.3282723,0.0,2.2568576,MMM
0.0,0.0,0.0,7.2400475,3.8187444,0.0,0.0,5.675259,0.0,12.55615,MMM
0.0,0.0,0.0,3.0174184,7.6029367,0.0,0.0,5.663579,0.0,6.634384,MMM
0.0,0.0,0.0,7.4892817,3.8592234,0.0,0.0,7.4784226,0.0,9.693106,MMM
0.0,0.0,0.0,5.6027703,5.311565,0.0,0.0,1.5537444,0.0,9.668056,MMM
0.0,0.0,0.0,6.7884374,1.7352712,0.0,0.0,5.7968216,0.0,11.793132,MMM
0.0,0.0,0.0,3.7398098,7.9639187,0.0,0.0,7.124649,0.0,9.264902,MMM
0.0,0.0,0.0,4.2711296,4.144749,0.0,0.0,2.1200223,0.0,6.5535655,MMM
0.0,0.0,0.0,0.0,3.915069,0.0,0.0,1.8549198,0.0,3.7999244,MMM
0.0,0.0,0.0,8.071345,5.185536,0.0,0.0,5.128542,0.0,9.765141,MMM
0.0,0.0,0.0,8.180464,2.626929,0.0,0.0,5.87462,0.0,9.430859,MMM
0.0,0.0,0.0,6.115512,8.230572,0.0,0.0,4.996949,0.0,12.193784,MMM
0.0,0.0,0.0,8.143751,3.521345,0.0,0.0,5.000111,0.0,7.578683,MMM
0.0,0.0,0.0,7.523818,4.451141,0.0,0.0,2.3369873,0.0,11.778253,MMM
0.0,0.0,0.0,6.3094215,4.0398765,0.0,0.0,7.5732083,0.0,6.931968,MMM
0.0,0.0,0.0,2.1433818,7.097541,0.0,0.0,5.1937966,0.0,6.8516293,MMM
0.0,0.0,0.0,3.7160087,0.40210897,0.0,0.0,1.8153883,0.0,5.3560414,MMM
0.0,0.0,0.0,4.838756,2.8069975,0.0,0.0,3.165563,0.0,0.0,MMM
0.0,0.0,0.0,4.5184684,5.2893634,0.0,0.0,10.8312645,0.0,7.462597,MMM
0.0,0.0,0.0,7.010794,1.2365625,0.0,0.0,3.904735,0.0,8.56823,MMM
0.0,0.0,0.0,5.105324,7.1010404,0.0,0.0,11.730001,0.0,8.0248375,MMM
0.0,0.0,0.0,5.8265767,5.252231,0.0,0.0,9.106502,0.0,4.895482,MMM
0.0,0.0,0.0,9.158075,5.2493844,0.0,0.0,8.868926,0.0,11.220057,MMM
0.0,0.0,0.0,6.8223724,3.2291226,0.0,0.0,5.161953,0.0,8.85,MMM
0.0,0.0,0.0,8.025218,2.6152127,0.0,0.0,5.9921365,0.0,9.677961,MMM
0.0,0.0,0.0,6.0738626,1.5973562,0.0,0.0,4.852593,0.0,7.050165,MMM
0.0,0.0,0.0,6.813103,7.1665435,0.0,0.0,2.6329744,0.0,10.313802,MMM
0.0,0.0,0.0,5.1842937,5.0589476,0.0,0.0,3.4213042,0.0,10.168038,MMM
0.0,0.0,0.0,6.399138,2.8895333,0.0,0.0,4.111271,0.0,10.535308,MMM
0.0,0.0,0.0,11.727032,3.7040005,0.0,0.0,6.013191,0.0,13.405001,MMM
0.0,0.0,0.0,10.365476,5.3615236,0.0,0.0,7.589924,0.0,9.244669,MMM
0.0,0.0,0.0,4.9883175,5.407172,0.0,0.0,3.4461672,0.0,8.033258,MMM
0.0,0.0,0.0,5.9111648,4.638351,0.0,0.0,0.80256724,0.0,7.5328484,MMM
0.0,0.0,0.0,9.730051,5.405406,0.0,0.0,5.29317,0.0,12.843132,MMM
0.0,0.0,0.0,3.4448526,6.040819,0.0,0.0,4.200612,0.0,7.9159126,MMM
0.0,0.0,0.0,5.689374,4.2815957,0.0,0.0,1.0021492,0.0,11.369989,MMM
0.0,0.0,0.0,7.1566477,6.382701,0.0,0.0,2.4276443,0.0,10.037894,MMM
0.0,0.0,0.0,8.157135,2.979452,0.0,0.0,5.843592,0.0,8.155177,MMM
0.0,0.0,0.0,8.6642,1.8620608,0.0,0.0,4.6043983,0.0,11.784733,MMM
0.0,0.0,0.0,9.563825,3.084358,0.0,0.0,5.981116,0.0,12.377989,MMM
0.0,0.0,0.0,0.5354213,0.0,0.0,0.0,5.56455,0.0,4.4292483,MMM
0.0,0.0,0.0,7.9628506,2.5913825,0.0,0.0,5.920354,0.0,10.920883,MMM
0.0,0.0,0.0,6.7506075,2.0969055,0.0,0.0,5.3279805,0.0,6.841673,MMM
0.0,0.0,0.0,6.41183,0.44161588,0.0,0.0,3.0136786,0.0,6.52847,MMM
0.0,0.0,0.0,5.944469,5.6582646,0.0,0.0,4.16585,0.0,10.183271,MMM
0.0,0.0,0.0,7.4253755,3.1489253,0.0,0.0,8.168609,0.0,10.784352,MMM
0.0,0.0,0.0,2.4991763,4.990941,0.0,0.0,2.992545,0.0,8.657907,MMM
0.0,0.0,0.0,9.320103,2.9291708,0.0,0.0,5.0500135,0.0,8.550544,MMM
0.0,0.0,0.0,7.7077622,4.8525276,0.0,0.0,5.257397,0.0,10.361847,MMM
0.0,0.0,0.0,4.211756,3.7230241,0.0,0.0,2.1698716,0.0,11.681486,MMM
0.0,0.0,0.0,8.831722,4.0439053,0.0,0.0,2.8566618,0.0,10.459857,MMM
0.0,0.0,0.0,6.8635006,3.2971125,0.0,0.0,4.9001923,0.0,3.9879844,MMM
0.0,0.0,0.0,6.3863125,3.812422,0.0,0.0,6.9876657,0.0,5.947087,MMM
0.0,0.0,0.0,10.189031,5.448794,0.0,0.0,7.6484423,0.0,10.732508,MMM
0.0,0.0,0.0,5.8853483,5.247562,0.0,0.0,8.947558,0.0,4.7320223,MMM
0.0,0.0,0.0,4.282148,1.8533726,0.0,0.0,4.2083607,0.0,2.7997525,MMM
0.0,0.0,0.0,5.706735,2.6056914,0.0,0.0,6.044386,0.0,6.2455215,MMM
0.0,0.0,0.0,6.0227118,1.6789417,0.0,0.0,5.612171,0.0,8.194595,MMM
0.0,0.0,0.0,6.8233037,4.905538,0.0,0.0,8.572036,0.0,7.5636864,MMM
0.0,0.0,0.0,7.358648,7.2988124,0.0,0.0,5.2097354,0.0,11.2494135,MMM
0.0,0.0,0.0,5.4279914,1.4894195,0.0,0.0,4.0498953,0.0,5.7830324,MMM
0.0,0.0,0.0,5.2862535,4.8413897,0.0,0.0,3.1059864,0.0,9.416937,MMM
0.0,0.0,0.0,3.5370114,2.0272577,0.0,0.0,5.9017887,0.0,4.0396156,MMM
0.0,0.0,0.0,6.921898,4.3635197,0.0,0.0,3.2720602,0.0,11.719513,MMM
0.0,0.0,0.0,3.1409814,3.3605714,0.0,0.0,2.5750246,0.0,9.082723,MMM
0.0,0.0,0.0,9.317419,4.1317368,0.0,0.0,6.46534,0.0,9.973504,MMM
0.0,0.0,0.0,11.946083,5.5086303,0.0,0.0,8.019322,0.0,14.220772,MMM
0.0,0.0,0.0,2.2351806,2.1951096,0.0,0.0,5.550002,0.0,1.882989,MMM
0.0,0.0,0.0,6.0226817,7.6350017,0.0,0.0,2.9139333,0.0,9.542786,MMM
0.0,0.0,0.0,6.225231,5.598633,0.0,0.0,2.7081735,0.0,9.718231,MMM
0.0,0.0,0.0,7.8920655,4.9894147,0.0,0.0,5.548372,0.0,8.976911,MMM
0.0,0.0,0.0,6.2971,2.6974792,0.0,0.0,1.8824517,0.0,6.578047,MMM
0.0,0.0,0.0,7.652344,6.140821,0.0,0.0,6.4857965,0.0,10.628109,MMM
0.0,0.0,0.0,8.022846,3.4055183,0.0,0.0,6.847647,0.0,9.436792,MMM
0.0,0.0,0.0,5.3660517,2.0107055,0.0,0.0,3.6408803,0.0,7.417748,MMM
0.0,0.0,0.0,6.0044255,6.008427,0.0,0.0,4.582614,0.0,11.39031,MMM
0.0,0.0,0.0,5.1632557,0.079993606,0.0,0.0,3.1856353,0.0,5.9068193,MMM
0.0,0.0,0.0,8.26073,6.3847175,0.0,0.0,4.993238,0.0,7.4166455,MMM
0.0,0.0,0.0,8.057932,3.2399297,0.0,0.0,6.535882,0.0,7.710127,MMM
0.0,0.0,0.0,6.0517344,2.2917721,0.0,0.0,6.1434097,0.0,7.587138,MMM
0.0,0.0,0.0,6.6912355,4.8236012,0.0,0.0,4.311481,0.0,13.366757,MMM
0.0,0.0,0.0,6.044023,5.793323,0.0,0.0,4.864279,0.0,9.542634,MMM
