feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,symbol
4.1129546,0.0,1.8704735,0.0,0.0,0.37168616,0.0,0.0,3.82499,1.6009011,AOS
2.8219202,0.0,4.0562925,2.7131734,0.0,4.7412477,0.0,0.0,6.4029984,5.704423,AOS
1.1395785,0.0,1.4784508,2.1042702,0.0,4.2582884,0.0,0.0,0.39683667,3.0361328,AOS
3.6581798,0.0,1.1677574,2.404539,0.0,4.129143,0.0,0.0,5.873548,3.6238067,AOS
4.8504725,0.0,3.7444777,3.945381,0.0,6.980926,0.0,0.0,6.779944,3.1009881,AOS
7.447896,0.0,0.1726065,3.0820737,0.0,4.620969,0.0,0.0,3.84765,2.3763375,AOS
2.9416645,0.0,3.8330812,2.580338,0.0,4.4938097,0.0,0.0,5.338175,1.9975494,AOS
2.7427957,0.0,2.0701516,1.9697454,0.0,5.3537073,0.0,0.0,5.9694858,5.7818494,AOS
7.8933086,0.0,1.6982821,4.2534285,0.0,5.2921624,0.0,0.0,5.7622666,4.852161,AOS
6.877357,0.0,3.6060603,4.87889,0.0,6.55272,0.0,0.0,8.148577,5.9762387,AOS
2.1966305,0.0,2.7042897,3.9642837,0.0,5.878899,0.0,0.0,6.5637016,5.089917,AOS
2.7851002,0.0,0.9578125,2.321122,0.0,7.002208,0.0,0.0,5.8038616,6.6752048,AOS
4.146085,0.0,1.6957836,3.748068,0.0,6.1247325,0.0,0.0,7.3692546,6.8431196,AOS
2.2891774,0.0,2.4619448,2.1851811,0.0,3.7746048,0.0,0.0,6.3443484,5.8287907,AOS
9.552024,0.0,3.242709,3.2091384,0.0,1.7896919,0.0,0.0,3.3309994,3.2185228,AOS
4.148648,0.0,2.040332,1.8026508,0.0,5.9316244,0.0,0.0,8.279787,4.5408206,AOS
2.2068398,0.0,2.5619848,3.7933156,0.0,5.813425,0.0,0.0,6.5351105,5.140132,AOS
8.01994,0.0,1.4387755,3.7520366,0.0,5.432247,0.0,0.0,5.6696258,5.021363,AOS
6.9766846,0.0,1.8203708,3.4337378,0.0,3.527257,0.0,0.0,3.4028006,3.9529505,AOS
4.5223985,0.0,3.6564646,4.138132,0.0,7.4014397,0.0,0.0,8.5661125,6.9470816,AOS
3.5121481,0.0,3.9301968,4.9556036,0.0,7.6968174,0.0,0.0,7.109815,6.480834,AOS
5.9677176,0.0,3.9777482,3.8445926,0.0,5.865393,0.0,0.0,3.1280031,5.4050093,AOS
8.463027,0.0,3.8020809,4.1285143,0.0,3.8856926,0.0,0.0,2.6042132,0.26592797,AOS
8.34451,0.0,3.2285085,4.6792564,0.0,6.719679,0.0,0.0,3.7280324,5.1334805,AOS
3.9507003,0.0,2.4439845,2.412612,0.0,4.768866,0.0,0.0,2.475221,4.902955,AOS
5.134764,0.0,3.2666473,3.05191,0.0,2.3316746,0.0,0.0,1.9871194,4.5409856,AOS
5.3243403,0.0,3.2535942,3.350183,0.0,3.1857,0.0,0.0,1.1453807,2.951267,AOS
2.968279,0.0,0.904712,2.7721727,0.0,7.564841,0.0,0.0,4.469348,4.665316,AOS
6.8764844,0.0,2.4846516,5.038928,0.0,4.5077486,0.0,0.0,8.809737,4.589921,AOS
3.1856837,0.0,3.6079538,2.8193042,0.0,2.398727,0.0,0.0,3.010244,4.8753047,AOS
10.53735,0.0,3.3654885,1.5680585,0.0,3.383037,0.0,0.0,4.389044,2.8847938,AOS
5.6409125,0.0,3.1617427,4.7034607,0.0,3.7294798,0.0,0.0,3.479686,4.78199,AOS
7.704954,0.0,1.5627325,2.8519156,0.0,5.6183214,0.0,0.0,8.3555765,6.180176,AOS
5.4623184,0.0,3.173851,5.0131655,0.0,4.4881864,0.0,0.0,3.135726,3.7596068,AOS
6.800442,0.0,2.1226876,5.367258,0.0,4.484838,0.0,0.0,2.453427,4.582059,AOS
5.053876,0.0,2.8004189,2.1007116,0.0,4.3646255,0.0,0.0,4.175726,4.7215414,AOS
4.537593,0.0,2.8083801,2.9470396,0.0,4.166338,0.0,0.0,2.400719,2.0579526,AOS
5.711764,0.0,3.8982553,5.400689,0.0,6.135938,0.0,0.0,4.794631,5.1460137,AOS
6.57873,0.0,4.024069,3.5907948,0.0,5.649865,0.0,0.0,8.46546,6.0436807,AOS
7.4014487,0.0,4.2958064,1.9186801,0.0,4.7905846,0.0,0.0,2.8376029,3.3616583,AOS
5.061349,0.0,2.053489,2.6293025,0.0,3.0621574,0.0,0.0,3.075614,3.5129516,AOS
3.977808,0.0,3.2819417,1.4668038,0.0,5.150195,0.0,0.0,3.5162997,2.483713,AOS
7.159743,0.0,3.3476214,2.6465042,0.0,5.5473394,0.0,0.0,8.936262,4.7000914,AOS
3.2251282,0.0,1.9107627,3.5168653,0.0,7.9989843,0.0,0.0,5.624836,6.360986,AOS
5.0980587,0.0,1.6406513,2.2208588,0.0,2.3914435,0.0,0.0,2.8482482,5.7228007,AOS
5.5465283,0.0,3.3267207,2.6882105,0.0,4.117423,0.0,0.0,2.6631422,5.202983,AOS
4.92816,0.0,3.7326603,1.6605955,0.0,2.17052,0.0,0.0,1.7657349,4.3301325,AOS
5.171725,0.0,2.0594845,3.2936318,0.0,4.6475983,0.0,0.0,7.317914,4.1922374,AOS
2.0230863,0.0,3.5711765,2.7376595,0.0,3.5692213,0.0,0.0,7.4664364,4.419303,AOS
4.877834,0.0,2.710429,1.1534708,0.0,5.1572547,0.0,0.0,1.1544847,3.996944,AOS
6.2798433,0.0,1.4869444,4.223671,0.0,3.4025507,0.0,0.0,0.9394967,4.2407618,AOS
5.2289324,0.0,3.0066104,3.122912,0.0,5.900413,0.0,0.0,3.5728242,5.1110544,AOS
5.038829,0.0,2.4061768,2.3644638,0.0,3.742825,0.0,0.0,3.5612085,5.818992,AOS
5.132178,0.0,2.5724223,1.8944207,0.0,3.7314732,0.0,0.0,4.2653947,5.012961,AOS
6.370004,0.0,3.4457636,2.2302728,0.0,6.110586,0.0,0.0,7.7241683,6.0783415,AOS
1.0194438,0.0,2.1537597,2.1599426,0.0,4.681192,0.0,0.0,6.03681,3.035897,AOS
4.872804,0.0,1.5060762,3.0123749,0.0,1.5413574,0.0,0.0,1.6640761,4.505179,AOS
6.66446,0.0,2.7119088,3.004465,0.0,5.2614427,0.0,0.0,2.2548661,6.3660955,AOS
4.0113745,0.0,4.4424024,4.600852,0.0,7.6361823,0.0,0.0,8.390007,6.0448394,AOS
2.3880248,0.0,3.59611,2.3036244,0.0,6.3287296,0.0,0.0,5.52545,4.0843964,AOS
6.486875,0.0,2.3041017,2.6932237,0.0,2.9121675,0.0,0.0,1.8841252,4.165292,AOS
5.601901,0.0,2.0947006,2.715951,0.0,5.0852957,0.0,0.0,2.6398158,5.0624876,AOS
2.416926,0.0,0.9013018,2.1144207,0.0,2.6011963,0.0,0.0,1.329711,6.3748107,AOS
3.24906,0.0,4.5719614,2.0823033,0.0,7.203663,0.0,0.0,7.728126,5.4571257,AOS
1.6910975,0.0,3.264188,1.398737,0.0,1.9993232,0.0,0.0,2.995887,4.635562,AOS
1.4567994,0.0,2.7241297,2.0560033,0.0,1.2843817,0.0,0.0,2.6457691,4.5624604,AOS
5.1205773,0.0,2.036253,1.6511836,0.0,4.326808,0.0,0.0,3.5349612,5.310977,AOS
7.6106887,0.0,4.5016623,5.5338984,0.0,8.068489,0.0,0.0,8.442959,7.0174513,AOS
3.8167567,0.0,0.9121228,0.61688197,0.0,3.9391165,0.0,0.0,2.3116803,4.249031,AOS
8.799869,0.0,4.8241715,4.677354,0.0,3.9424992,0.0,0.0,2.389623,2.7614062,AOS
4.351708,0.0,2.480502,2.7545316,0.0,4.2207284,0.0,0.0,3.1781783,4.4080276,AOS
4.6655335,0.0,1.7857636,2.5720665,0.0,5.039395,0.0,0.0,2.3376322,2.664296,AOS
5.2348404,0.0,2.8454785,2.9756618,0.0,2.6334136,0.0,0.0,1.3782496,3.1964,AOS
0.20436096,0.0,0.5055526,2.2614865,0.0,5.384131,0.0,0.0,0.0,2.645321,AOS
3.8042657,0.0,3.4861245,4.103772,0.0,5.487224,0.0,0.0,7.8803535,6.6043196,AOS
2.5649762,0.0,3.8777778,2.2471182,0.0,4.744576,0.0,0.0,6.1521606,5.236172,AOS
5.3517785,0.0,3.0215561,3.396961,0.0,3.314433,0.0,0.0,4.3013077,5.6589828,AOS
4.4244537,0.0,1.3223957,2.2545767,0.0,5.0566983,0.0,0.0,3.4487717,3.2798717,AOS
6.9995875,0.0,2.8579514,2.598991,0.0,7.281703,0.0,0.0,8.169546,4.062558,AOS
5.1936526,0.0,2.9727972,5.4616776,0.0,6.114521,0.0,0.0,7.274213,3.5115967,AOS
3.649852,0.0,2.9157932,4.117605,0.0,7.6713853,0.0,0.0,5.906201,5.4025574,AOS
4.750859,0.0,4.2270365,4.7427816,0.0,6.3902516,0.0,0.0,9.477801,4.9258747,AOS
6.689282,0.0,3.6078615,4.4908886,0.0,6.0609612,0.0,0.0,7.9746184,5.2402744,AOS
2.6136467,0.0,3.6657164,2.2967417,0.0,5.6509457,0.0,0.0,2.5079281,3.5241559,AOS
3.7903016,0.0,0.30336106,4.1058054,0.0,6.857296,0.0,0.0,4.9810977,5.1042457,AOS
6.4570246,0.0,3.8094568,3.6431732,0.0,3.784554,0.0,0.0,4.3011146,6.191856,AOS
4.5545716,0.0,2.0822735,1.2219987,0.0,0.79103035,0.0,0.0,2.058721,3.2583995,AOS
7.0627956,0.0,4.6496615,3.004936,0.0,4.2679453,0.0,0.0,2.9609585,2.8931336,AOS
4.0844254,0.0,4.4890165,1.2936108,0.0,4.343268,0.0,0.0,2.4151168,2.9542696,AOS
9.6201725,0.0,2.3527899,3.2991662,0.0,5.7046003,0.0,0.0,2.425504,0.53036755,AOS
4.9093194,0.0,3.2352207,1.623858,0.0,2.8691387,0.0,0.0,3.4716544,3.9297569,AOS
9.104499,0.0,2.376386,0.31358624,0.0,3.3190355,0.0,0.0,3.8658447,3.1229696,AOS
4.799131,0.0,3.7503011,3.5810955,0.0,3.5649233,0.0,0.0,4.5973344,3.2757902,AOS
9.782749,0.0,2.325977,1.9465077,0.0,4.279251,0.0,0.0,3.487496,1.2331213,AOS
4.6365747,0.0,4.0225387,2.0995874,0.0,3.7253087,0.0,0.0,2.0654957,3.4994888,AOS
3.9721136,0.0,2.8766146,0.45726871,0.0,1.4518182,0.0,0.0,2.4703367,3.843498,AOS
2.7710788,0.0,4.0616803,2.695643,0.0,7.841087,0.0,0.0,6.1730056,5.3087387,AOS
8.812661,0.0,4.07599,0.9141093,0.0,2.935988,0.0,0.0,3.4858334,2.52761,AOS
2.3092813,0.0,1.0449296,2.02916,0.0,2.6878157,0.0,0.0,5.1342297,5.3417993,AOS
8.402562,0.0,2.9180949,2.6996856,0.0,5.0255294,0.0,0.0,1.7563238,0.045861,AOS
10.31497,0.0,3.0802417,1.453418,0.0,3.2154264,0.0,0.0,4.423578,2.789067,AOS
0.9294157,0.0,1.7148186,2.3912055,0.0,2.8387752,0.0,0.0,5.2512116,5.539758,AOS
2.5801382,0.0,3.6772387,3.0966802,0.0,5.5162525,0.0,0.0,5.9956336,4.7526402,AOS
8.456881,0.0,4.096172,4.2703686,0.0,1.9531108,0.0,0.0,2.5739102,1.1796156,AOS
7.3816705,0.0,4.0128,5.2881203,0.0,5.6239314,0.0,0.0,3.4810758,3.9076874,AOS
6.1379843,0.0,5.055473,2.9324582,0.0,5.189964,0.0,0.0,4.0092864,4.8227468,AOS
0.93581676,0.0,3.3018599,1.1367065,0.0,1.1379657,0.0,0.0,2.5275018,3.8666677,AOS
1.8578879,0.0,2.023944,3.3160348,0.0,4.3670015,0.0,0.0,5.1033087,3.9076076,AOS
4.1347485,0.0,2.9150598,2.0435238,0.0,7.431296,0.0,0.0,5.726816,3.32829,AOS
4.2456284,0.0,4.1483173,3.169303,0.0,5.3820667,0.0,0.0,4.0130506,2.5756264,AOS
10.508883,0.0,4.6264825,4.469632,0.0,4.5247545,0.0,0.0,3.9792519,1.3429261,AOS
7.8378034,0.0,3.0462384,1.7279686,0.0,4.1317673,0.0,0.0,1.4521759,2.5022006,AOS
5.17245,0.0,3.278329,2.5359244,0.0,5.6524086,0.0,0.0,1.5631585,3.5965674,AOS
1.2271438,0.0,2.2475238,2.889188,0.0,4.246264,0.0,0.0,5.468512,3.5957775,AOS
7.0730944,0.0,4.6864853,4.767663,0.0,7.3834877,0.0,0.0,8.766414,3.7555604,AOS
4.785677,0.0,3.525655,4.3093596,0.0,7.858179,0.0,0.0,9.000098,4.4936705,AOS
3.5806594,0.0,2.381292,2.8008657,0.0,4.1547437,0.0,0.0,2.4647133,4.6343646,AOS
0.16013941,0.0,2.3870711,1.0000267,0.0,1.1828303,0.0,0.0,1.3518512,3.452276,AOS
1.5381615,0.0,1.6260396,1.6996075,0.0,6.8971334,0.0,0.0,6.150134,0.0,AOS
1.3248456,0.0,2.192476,3.257409,0.0,5.3998723,0.0,0.0,6.1972423,3.1934218,AOS
1.6420584,0.0,3.4754894,3.867781,0.0,3.5466363,0.0,0.0,6.0123634,6.261483,AOS
4.0810375,0.0,2.4970803,2.9103425,0.0,5.930835,0.0,0.0,7.9391217,7.4967475,AOS
1.3582805,0.0,4.181594,3.3295066,0.0,4.791218,0.0,0.0,5.9426293,4.0975037,AOS
1.261693,0.0,0.4452142,2.1389732,0.0,5.7508497,0.0,0.0,3.3839793,2.4077942,AOS
2.95939,0.0,2.1721537,2.5150576,0.0,7.3902726,0.0,0.0,6.64457,5.158588,AOS
4.168952,0.0,0.0,4.5613594,0.0,9.533551,0.0,0.0,7.0294385,3.9236748,AOS
2.5854974,0.0,1.6015707,2.7694528,0.0,6.154301,0.0,0.0,5.713449,4.904212,AOS
5.0998945,0.0,2.5640552,3.22598,0.0,4.2998877,0.0,0.0,1.2762628,3.5196218,AOS
6.280633,0.0,1.143032,2.453375,0.0,4.1428885,0.0,0.0,4.371974,5.7630367,AOS
5.60435,0.0,2.3354626,4.713891,0.0,6.2415986,0.0,0.0,3.873411,2.822198,AOS
5.5281315,0.0,4.2799764,2.7416184,0.0,6.7923465,0.0,0.0,7.35836,3.881394,AOS
7.3809967,0.0,2.150317,3.678788,0.0,7.2468705,0.0,0.0,8.37858,4.5136538,AOS
6.1381464,0.0,1.2578723,1.0485622,0.0,2.901131,0.0,0.0,2.4220912,3.9748259,AOS
6.4846277,0.0,4.371273,4.4135237,0.0,6.313608,0.0,0.0,8.477054,3.4977052,AOS
4.2707872,0.0,3.990323,5.8034286,0.0,7.859899,0.0,0.0,7.8901615,7.2778654,AOS
3.9664912,0.0,2.4592714,2.8932898,0.0,5.548638,0.0,0.0,6.090307,3.4353473,AOS
5.4807205,0.0,2.659017,2.863294,0.0,3.152871,0.0,0.0,4.9322124,4.706935,AOS
2.1997612,0.0,2.7365656,2.550322,0.0,7.4868293,0.0,0.0,6.3982873,3.8651655,AOS
4.663683,0.0,3.6598299,2.7101145,0.0,1.789556,0.0,0.0,1.9794116,4.328258,AOS
6.1414566,0.0,3.1775942,4.3514643,0.0,4.8724995,0.0,0.0,7.7858076,6.434809,AOS
7.1669345,0.0,1.895441,4.4580374,0.0,4.4691997,0.0,0.0,1.9906673,5.4942956,AOS
5.150365,0.0,5.072263,2.986674,0.0,5.1879478,0.0,0.0,7.494712,3.840059,AOS
3.0918121,0.0,3.4526577,4.17803,0.0,5.832888,0.0,0.0,6.618855,5.9892387,AOS
2.3201823,0.0,1.9394011,1.1189848,0.0,4.0009723,0.0,0.0,6.449916,4.123349,AOS
4.1555448,0.0,4.306827,3.747475,0.0,2.2074838,0.0,0.0,3.2013688,3.6487162,AOS
5.779857,0.0,2.9222157,2.6393888,0.0,2.6096325,0.0,0.0,2.1249487,5.561029,AOS
0.16371083,0.0,2.829097,3.76136,0.0,3.6592815,0.0,0.0,1.8333106,2.9317675,AOS
5.300717,0.0,3.354281,4.137745,0.0,6.4884477,0.0,0.0,6.791666,2.9452505,AOS
4.630174,0.0,2.4304404,2.248848,0.0,4.3360662,0.0,0.0,1.4063835,3.21058,AOS
3.1469538,0.0,1.373914,1.0648336,0.0,0.37340528,0.0,0.0,3.2834687,3.8153667,AOS
2.3141515,0.0,0.5052151,2.2020109,0.0,4.0922194,0.0,0.0,2.4375474,6.6338954,AOS
1.1941073,0.0,3.5526307,4.0333996,0.0,1.4275725,0.0,0.0,1.5956316,4.0018816,AOS
0.91463065,0.0,2.8110335,1.4522946,0.0,1.0807588,0.0,0.0,4.1059237,2.8296363,AOS
4.370145,0.0,1.0421132,4.426544,0.0,5.0526953,0.0,0.0,6.1317825,3.0218961,AOS
6.3013678,0.0,4.72507,4.779763,0.0,4.7757454,0.0,0.0,5.398956,5.2753854,AOS
2.7336504,0.0,2.0024273,2.6591213,0.0,5.2445984,0.0,0.0,6.037702,5.702174,AOS
4.244536,0.0,3.651522,3.9003594,0.0,4.037958,0.0,0.0,6.8777843,4.6155095,AOS
1.3758954,0.0,1.9051174,2.3412268,0.0,3.293517,0.0,0.0,5.5539885,5.4113297,AOS
4.8769517,0.0,1.9758298,3.3964927,0.0,5.8778973,0.0,0.0,2.5849812,3.623775,AOS
1.3247983,0.0,1.6805985,3.4658127,0.0,1.1537064,0.0,0.0,2.2658875,3.906123,AOS
2.5130615,0.0,2.4882457,2.071039,0.0,5.0356674,0.0,0.0,6.033566,5.817124,AOS
10.303248,0.0,3.100898,5.133108,0.0,5.650633,0.0,0.0,2.9168048,2.287736,AOS
5.5483274,0.0,3.549278,3.6328268,0.0,6.9717183,0.0,0.0,4.127222,5.0378776,AOS
6.0443444,0.0,2.2269745,4.552862,0.0,5.279387,0.0,0.0,2.0059147,5.5042944,AOS
2.2990932,0.0,3.693162,3.10273,0.0,3.7930598,0.0,0.0,7.665626,4.784173,AOS
7.392631,0.0,0.14739504,2.1726153,0.0,5.259265,0.0,0.0,3.1377397,3.4455514,AOS
5.7445445,0.0,1.5334191,3.5761826,0.0,6.3830733,0.0,0.0,6.3397193,5.9518294,AOS
5.440099,0.0,1.5345985,0.3787323,0.0,3.585378,0.0,0.0,0.12790519,3.212579,AOS
8.862735,0.0,3.1015556,1.620137,0.0,4.4666033,0.0,0.0,1.7431726,1.6006243,AOS
5.9801097,0.0,3.5895786,1.5920427,0.0,1.5710188,0.0,0.0,2.9027474,2.7809658,AOS
10.091803,0.0,1.6738399,2.5313993,0.0,4.2589335,0.0,0.0,3.816148,1.9177213,AOS
2.3376405,0.0,2.311793,3.185363,0.0,4.303258,0.0,0.0,6.1686516,6.627001,AOS
0.9853231,0.0,3.8518949,1.6729091,0.0,4.7490134,0.0,0.0,5.4432454,4.2678413,AOS
2.7165008,0.0,2.491572,4.090681,0.0,3.482029,0.0,0.0,3.2290988,7.400091,AOS
1.0544353,0.0,1.1527455,0.18326196,0.0,0.47509688,0.0,0.0,4.059975,2.9392538,AOS
5.9383044,0.0,1.609086,4.128152,0.0,4.639725,0.0,0.0,4.542995,3.1636915,AOS
5.233115,0.0,3.1243823,2.3657422,0.0,5.6887407,0.0,0.0,1.5402789,3.6997764,AOS
5.6123314,0.0,2.579798,2.3337963,0.0,4.7316985,0.0,0.0,4.5611606,5.699641,AOS
9.4825325,0.0,3.4523797,3.0399392,0.0,1.7412646,0.0,0.0,3.4195857,3.1244216,AOS
6.247169,0.0,2.6506398,3.3315969,0.0,3.8223648,0.0,0.0,3.8305411,5.822693,AOS
7.045375,0.0,4.7815714,4.1948233,0.0,7.6809616,0.0,0.0,8.641601,3.7104282,AOS
3.8478405,0.0,2.8576114,2.3785462,0.0,6.209596,0.0,0.0,8.486571,3.6996791,AOS
5.8358607,0.0,2.387508,2.698269,0.0,4.2250175,0.0,0.0,4.2086177,6.373119,AOS
2.9491978,0.0,2.1206467,2.7778697,0.0,6.462055,0.0,0.0,6.6432924,5.3467145,AOS
5.608934,0.0,2.4173076,1.220654,0.0,3.5378318,0.0,0.0,4.4099255,5.0905013,AOS
2.1872377,0.0,2.1864605,2.4598503,0.0,6.9805813,0.0,0.0,5.0548735,5.536405,AOS
6.574172,0.0,2.6797094,1.7781155,0.0,5.345491,0.0,0.0,8.316847,4.168644,AOS
2.1505425,0.0,3.3877232,2.8541126,0.0,5.911211,0.0,0.0,4.9062696,3.9853537,AOS
10.691581,0.0,3.3939488,2.409479,0.0,4.1746726,0.0,0.0,3.9516263,4.810652,AOS
3.97372,0.0,4.9353085,2.8837595,0.0,3.3931384,0.0,0.0,2.7941794,2.8928165,AOS
6.2421966,0.0,2.6389918,1.3989384,0.0,3.1635382,0.0,0.0,1.5296655,3.8427587,AOS
4.65504,0.0,4.6180954,4.426796,0.0,7.179546,0.0,0.0,6.8278813,3.774294,AOS
1.2799395,0.0,3.2621086,0.8769307,0.0,1.5841564,0.0,0.0,2.691763,4.264399,AOS
9.83983,0.0,1.5387001,2.0292363,0.0,5.439247,0.0,0.0,1.706341,2.1394653,AOS
6.7717595,0.0,4.3981557,2.6270847,0.0,7.0593667,0.0,0.0,7.964662,6.439165,AOS
4.65864,0.0,1.8661231,1.4729161,0.0,3.7155094,0.0,0.0,3.378034,5.3855968,AOS
5.448266,0.0,2.3359418,3.5900118,0.0,5.4533534,0.0,0.0,6.5845685,5.74527,AOS
2.138775,0.0,2.043242,3.6345932,0.0,6.669936,0.0,0.0,4.3329144,1.0869893,AOS
6.4135494,0.0,3.946246,3.5309887,0.0,3.7017448,0.0,0.0,4.3269396,6.158958,AOS
3.8068242,0.0,3.847063,3.0404692,0.0,3.396559,0.0,0.0,4.0416055,2.38942,AOS
4.586137,0.0,4.03041,4.856842,0.0,4.7856793,0.0,0.0,3.453558,5.443336,AOS
1.9249057,0.0,2.8473861,2.3840103,0.0,2.8798087,0.0,0.0,6.3130593,4.1933637,AOS
5.3902907,0.0,2.9884565,2.6029537,0.0,4.0492954,0.0,0.0,2.6591952,5.2647886,AOS
1.2921013,0.0,3.2890337,3.9586363,0.0,1.3185397,0.0,0.0,1.6610572,4.2808137,AOS
9.296322,0.0,3.388901,3.49725,0.0,0.55439,0.0,0.0,3.1711643,1.5970575,AOS
5.5095744,0.0,3.176778,4.5713787,0.0,5.803785,0.0,0.0,7.495618,5.4379067,AOS
6.371409,0.0,3.5209105,4.096157,0.0,7.870497,0.0,0.0,7.3782067,6.2748256,AOS
9.662627,0.0,2.2025714,3.2247295,0.0,5.787469,0.0,0.0,2.388587,0.6559496,AOS
10.783061,0.0,4.243845,5.1849413,0.0,4.1137776,0.0,0.0,4.6176734,2.219005,AOS
5.18511,0.0,1.9823427,1.9000076,0.0,5.6760783,0.0,0.0,2.9886305,3.45704,AOS
1.3677158,0.0,3.1812549,0.7567211,0.0,1.6575606,0.0,0.0,2.7373793,4.3358417,AOS
5.1308904,0.0,4.2184534,3.5007617,0.0,4.7752185,0.0,0.0,2.907685,3.1498873,AOS
6.5223784,0.0,0.7105254,2.487212,0.0,3.4507341,0.0,0.0,1.2239757,4.694652,AOS
5.314665,0.0,4.4457574,2.1259136,0.0,5.6638474,0.0,0.0,6.9227057,3.5441985,AOS
1.6616217,0.0,1.2459619,3.5116582,0.0,3.7594938,0.0,0.0,2.078911,6.5303364,AOS
1.8709522,0.0,3.3047216,2.211808,0.0,6.993809,0.0,0.0,5.1206694,5.024957,AOS
6.172326,0.0,2.955963,0.9479606,0.0,3.1919866,0.0,0.0,1.3939283,3.781934,AOS
3.533868,0.0,3.462569,1.6445814,0.0,1.1479784,0.0,0.0,2.7497883,3.081214,AOS
2.8788493,0.0,3.6103606,0.97672725,0.0,2.7720113,0.0,0.0,2.4966345,4.372472,AOS
1.5081491,0.0,4.0800014,3.1903691,0.0,3.474096,0.0,0.0,5.9891114,6.079169,AOS
5.0903554,0.0,1.3631676,2.1838884,0.0,5.0558968,0.0,0.0,6.9471893,3.9182975,AOS
4.825818,0.0,1.7148914,1.415556,0.0,3.6542778,0.0,0.0,3.9802713,4.89609,AOS
0.910789,0.0,3.867545,2.4645221,0.0,4.6599083,0.0,0.0,5.501395,3.5294213,AOS
7.2476683,0.0,2.4676666,3.8886135,0.0,8.583226,0.0,0.0,7.3398824,5.1998243,AOS
5.127479,0.0,2.3136616,1.7186859,0.0,6.255007,0.0,0.0,2.549153,3.96962,AOS
5.8420744,0.0,2.5367033,2.751286,0.0,2.7440746,0.0,0.0,3.4882197,6.3898525,AOS
5.434791,0.0,2.4989388,3.4924085,0.0,2.4575438,0.0,0.0,4.4673095,5.4440784,AOS
4.6740074,0.0,2.9898736,1.9417053,0.0,2.6870122,0.0,0.0,1.4583766,3.703825,AOS
1.9981588,0.0,2.3381972,1.975097,0.0,5.848257,0.0,0.0,6.0141506,4.9600906,AOS
6.4867053,0.0,2.5509253,3.9379814,0.0,4.3039684,0.0,0.0,2.605754,6.476563,AOS
1.3558354,0.0,3.3652558,1.9467595,0.0,4.56685,0.0,0.0,5.7197247,4.109495,AOS
5.6543765,0.0,4.079476,3.3940966,0.0,6.014626,0.0,0.0,7.543604,4.5650125,AOS
5.339969,0.0,3.1079454,2.4080343,0.0,0.0,0.0,0.0,0.0,0.18915443,AOS
3.801671,0.0,2.7611504,3.2312665,0.0,6.4029627,0.0,0.0,3.3732276,6.288814,AOS
2.8874743,0.0,4.2730784,4.051282,0.0,7.1786666,0.0,0.0,6.9863973,5.8286567,AOS
5.087515,0.0,4.8364954,3.4912329,0.0,4.4971495,0.0,0.0,7.5914097,3.9758284,AOS
8.721732,0.0,2.5455308,2.6080146,0.0,5.3128266,0.0,0.0,1.6104138,0.3290399,AOS
4.1039147,0.0,3.5835266,1.8850098,0.0,5.300571,0.0,0.0,3.2273252,3.863952,AOS
5.999575,0.0,2.5714056,2.905801,0.0,4.3038063,0.0,0.0,4.6992702,4.9302363,AOS
5.2872686,0.0,1.2317824,1.7475523,0.0,4.2447586,0.0,0.0,6.471173,3.834262,AOS
5.229092,0.0,2.6821115,4.466754,0.0,4.108848,0.0,0.0,4.5080614,3.6493652,AOS
4.930594,0.0,3.2479587,2.346118,0.0,3.0855975,0.0,0.0,3.4983811,3.7516527,AOS
7.975596,0.0,2.9772322,3.943333,0.0,2.6994991,0.0,0.0,2.7247748,3.2990267,AOS
7.781291,0.0,3.0312428,4.247739,0.0,4.9841914,0.0,0.0,6.008441,4.8593144,AOS
2.5942395,0.0,1.2610335,2.3802567,0.0,2.5110414,0.0,0.0,2.8717794,5.4280877,AOS
9.157074,0.0,1.8830903,2.4243116,0.0,2.7965696,0.0,0.0,3.9947467,3.103762,AOS
5.016509,0.0,3.0326939,2.4529042,0.0,3.9232295,0.0,0.0,2.3958168,4.513003,AOS
8.812891,0.0,3.4565809,4.648101,0.0,2.5550253,0.0,0.0,5.015249,2.4815543,AOS
0.86327696,0.0,1.8605394,0.6419928,0.0,3.555898,0.0,0.0,5.0111732,4.771562,AOS
4.825469,0.0,3.35566,1.2397666,0.0,2.1388545,0.0,0.0,1.7197528,4.7703485,AOS
4.5560513,0.0,3.0602832,3.260887,0.0,2.1898644,0.0,0.0,2.769007,4.29043,AOS
4.3397374,0.0,2.3692863,1.0023409,0.0,4.8629317,0.0,0.0,3.064012,2.4729548,AOS
4.721687,0.0,2.8357668,2.769902,0.0,2.3885853,0.0,0.0,4.5797706,4.709947,AOS
6.5554843,0.0,2.8768926,3.048776,0.0,5.375885,0.0,0.0,2.7107892,2.4789724,AOS
5.2718177,0.0,1.3469293,5.086851,0.0,9.423559,0.0,0.0,8.048958,6.83184,AOS
5.742348,0.0,5.12107,3.2117543,0.0,4.9820046,0.0,0.0,4.890256,4.4367547,AOS
6.766867,0.0,4.248422,5.440316,0.0,6.7338405,0.0,0.0,8.166897,5.844484,AOS
4.8944855,0.0,3.084397,3.8603804,0.0,4.940866,0.0,0.0,3.5390477,4.892904,AOS
